url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city),competition,sentiment_score,rate_norm,votes_norm,competition_norm,sentiment_norm,investment_score
https://www.zomato.com/hyderabad/259,"Road 34, Madhapur, Hyderabad",Madhapur Restaurant 259,Yes,Yes,3.8,18627,+91 9447170084,Madhapur,Buffet,Coffee,"Cafe, Beverages",1000,"[('Rated 3.4','Good food and service')]",Burger,Buffet,Hyderabad,24,1,0.352941176470588,0.7443847264559602,0.375,,
https://www.zomato.com/hyderabad/260,"Road 88, Kukatpally, Hyderabad",Kukatpally Restaurant 260,Yes,Yes,4.2,23195,+91 9156160232,Kukatpally,Quick Bites,Chicken Biryani,Fast Food,300,"[('Rated 3.2','Good food and service')]",Pizza,Delivery,Hyderabad,15,1,0.588235294117647,0.9276030803786298,0.75,,
https://www.zomato.com/hyderabad/261,"Road 75, Charminar, Hyderabad",Charminar Restaurant 261,No,No,3.4,3818,+91 9867369645,Charminar,Cafe,Burger,"Cafe, Beverages",1200,"[('Rated 3.5','Good food and service')]",Masala Dosa,Dine-out,Hyderabad,22,1,0.11764705882352924,0.15040911278678004,0.4583333333333333,,
https://www.zomato.com/hyderabad/262,"Road 63, Jubilee Hills, Hyderabad",Jubilee Restaurant 262,No,Yes,4.5,794,+91 9734458935,Jubilee Hills,Casual Dining,Masala Dosa,"Biryani, North Indian",1500,"[('Rated 3.5','Good food and service')]",Masala Dosa,Delivery,Hyderabad,25,1,0.764705882352941,0.029119204235520616,0.3333333333333333,,
https://www.zomato.com/hyderabad/263,"Road 85, Charminar, Hyderabad",Charminar Restaurant 263,Yes,Yes,4.5,24935,+91 9672333286,Charminar,Cafe,Paneer Butter Masala,Fast Food,500,"[('Rated 4.9','Good food and service')]",Pizza,Dine-out,Hyderabad,25,1,0.764705882352941,0.9973929087116958,0.3333333333333333,,
https://www.zomato.com/hyderabad/264,"Road 11, Ameerpet, Hyderabad",Ameerpet Restaurant 264,Yes,No,3.6,16549,+91 9575803489,Ameerpet,Bakery,Haleem,"Biryani, North Indian",300,"[('Rated 3.5','Good food and service')]",Pizza,Buffet,Hyderabad,16,1,0.23529411764705874,0.6610380234237125,0.7083333333333334,,
https://www.zomato.com/hyderabad/265,"Road 78, Madhapur, Hyderabad",Madhapur Restaurant 265,Yes,Yes,4.5,1349,+91 9577528644,Madhapur,Bakery,Coffee,"Biryani, North Indian",1000,"[('Rated 4.3','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad,18,1,0.764705882352941,0.05137975292796406,0.625,,
https://www.zomato.com/hyderabad/266,"Road 62, Hitech City, Hyderabad",Hitech Restaurant 266,No,Yes,3.3,9061,+91 9340703874,Hitech City,Bakery,Paneer Butter Masala,"Bakery, Desserts",500,"[('Rated 3.6','Good food and service')]",Pizza,Desserts,Hyderabad,16,1,0.05882352941176449,0.3607011070110701,0.7083333333333334,,
https://www.zomato.com/hyderabad/267,"Road 25, Tolichowki, Hyderabad",Tolichowki Restaurant 267,Yes,Yes,3.5,10495,+91 9406585155,Tolichowki,Quick Bites,Haleem,"Bakery, Desserts",300,"[('Rated 4.2','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad,16,1,0.176470588235294,0.41821755174073477,0.7083333333333334,,
https://www.zomato.com/hyderabad/268,"Road 1, Miyapur, Hyderabad",Miyapur Restaurant 268,No,Yes,4.3,6378,+91 9808314261,Miyapur,Cafe,Mutton Biryani,"Bakery, Desserts",1200,"[('Rated 3.1','Good food and service')]",Masala Dosa,Cafes,Hyderabad,18,1,0.6470588235294115,0.2530884004492219,0.625,,
https://www.zomato.com/hyderabad/269,"Road 23, Madhapur, Hyderabad",Madhapur Restaurant 269,Yes,No,3.7,3994,+91 9596153460,Madhapur,Bakery,Coffee,Fast Food,300,"[('Rated 3.4','Good food and service')]",Pizza,Cafes,Hyderabad,21,1,0.2941176470588235,0.15746831381357293,0.5,,
https://www.zomato.com/hyderabad/270,"Road 16, Begumpet, Hyderabad",Begumpet Restaurant 270,No,Yes,4.9,12739,+91 9728902371,Begumpet,Cafe,Haleem,"Cafe, Beverages",1200,"[('Rated 3.2','Good food and service')]",Haleem,Cafes,Hyderabad,19,1,1.0,0.508222364832344,0.5833333333333334,,
https://www.zomato.com/hyderabad/271,"Road 64, Ameerpet, Hyderabad",Ameerpet Restaurant 271,No,Yes,3.4,5824,+91 9471016397,Ameerpet,Quick Bites,Burger,"Bakery, Desserts",800,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad,20,1,0.11764705882352924,0.23086796085352157,0.5416666666666666,,
https://www.zomato.com/hyderabad/272,"Road 71, Ameerpet, Hyderabad",Ameerpet Restaurant 272,No,Yes,3.2,9618,+91 9976959373,Ameerpet,Cafe,Haleem,"Bakery, Desserts",1500,"[('Rated 4.0','Good food and service')]",Haleem,Dine-out,Hyderabad,20,1,0.0,0.38304187389699984,0.5416666666666666,,
https://www.zomato.com/hyderabad/273,"Road 60, Banjara Hills, Hyderabad",Banjara Restaurant 273,No,Yes,4.2,19587,+91 9922125712,Banjara Hills,Bakery,Burger,"Mughlai, Biryani",300,"[('Rated 4.4','Good food and service')]",Masala Dosa,Dine-out,Hyderabad,19,1,0.588235294117647,0.7828894593293759,0.5833333333333334,,
https://www.zomato.com/hyderabad/274,"Road 18, Madhapur, Hyderabad",Madhapur Restaurant 274,Yes,No,4.8,21317,+91 9824649438,Madhapur,Quick Bites,Pizza,"Cafe, Beverages",400,"[('Rated 3.3','Good food and service')]",Coffee,Cafes,Hyderabad,24,1,0.941176470588235,0.8522781966950105,0.375,,
https://www.zomato.com/hyderabad/275,"Road 81, Hitech City, Hyderabad",Hitech Restaurant 275,Yes,No,4.0,1762,+91 9135169166,Hitech City,Casual Dining,Masala Dosa,Chinese,300,"[('Rated 4.4','Good food and service')]",Mutton Biryani,Desserts,Hyderabad,19,1,0.4705882352941175,0.06794480988288144,0.5833333333333334,,
https://www.zomato.com/hyderabad/276,"Road 8, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 276,No,No,4.6,20499,+91 9302296604,Dilsukhnagar,Fine Dining,Haleem,Fast Food,400,"[('Rated 4.7','Good food and service')]",Chicken Biryani,Desserts,Hyderabad,30,1,0.8235294117647055,0.8194689555591208,0.125,,
https://www.zomato.com/hyderabad/277,"Road 88, Madhapur, Hyderabad",Madhapur Restaurant 277,Yes,Yes,4.2,8889,+91 9666713647,Madhapur,Bakery,Burger,Fast Food,600,"[('Rated 3.6','Good food and service')]",Pizza,Cafes,Hyderabad,21,1,0.588235294117647,0.3538023423712498,0.5,,
https://www.zomato.com/hyderabad/278,"Road 59, Gachibowli, Hyderabad",Gachibowli Restaurant 278,Yes,No,3.9,6548,+91 9842210997,Gachibowli,Buffet,Pizza,"Mughlai, Biryani",1200,"[('Rated 4.0','Good food and service')]",Mutton Biryani,Buffet,Hyderabad,19,1,0.41176470588235276,0.25990694689555593,0.5833333333333334,,
https://www.zomato.com/hyderabad/279,"Road 23, Tolichowki, Hyderabad",Tolichowki Restaurant 279,Yes,Yes,3.6,17008,+91 9335770079,Tolichowki,Quick Bites,Masala Dosa,"Biryani, North Indian",600,"[('Rated 4.4','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad,17,1,0.23529411764705874,0.6794480988288144,0.6666666666666666,,
https://www.zomato.com/hyderabad/280,"Road 81, Kondapur, Hyderabad",Kondapur Restaurant 280,No,Yes,4.6,24601,+91 9740087073,Kondapur,Fine Dining,Masala Dosa,Fast Food,800,"[('Rated 3.6','Good food and service')]",Masala Dosa,Cafes,Hyderabad,20,1,0.8235294117647055,0.9839964703994866,0.5416666666666666,,
https://www.zomato.com/hyderabad/281,"Road 77, Miyapur, Hyderabad",Miyapur Restaurant 281,No,Yes,4.3,4054,+91 9005896107,Miyapur,Bakery,Chicken Biryani,"Cafe, Beverages",1000,"[('Rated 4.7','Good food and service')]",Burger,Cafes,Hyderabad,17,1,0.6470588235294115,0.1598748596181614,0.6666666666666666,,
https://www.zomato.com/hyderabad/282,"Road 85, Banjara Hills, Hyderabad",Banjara Restaurant 282,Yes,Yes,3.3,18222,+91 9240375039,Banjara Hills,Quick Bites,Chicken Biryani,Chinese,500,"[('Rated 3.6','Good food and service')]",Mutton Biryani,Buffet,Hyderabad,20,1,0.05882352941176449,0.7281405422749879,0.5416666666666666,,
https://www.zomato.com/hyderabad/283,"Road 63, Gachibowli, Hyderabad",Gachibowli Restaurant 283,Yes,Yes,3.3,23516,+91 9252770500,Gachibowli,Quick Bites,Masala Dosa,"Biryani, North Indian",1000,"[('Rated 4.7','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad,28,1,0.05882352941176449,0.9404781004331783,0.20833333333333334,,
https://www.zomato.com/hyderabad/284,"Road 38, Gachibowli, Hyderabad",Gachibowli Restaurant 284,No,No,4.8,23754,+91 9180976443,Gachibowli,Quick Bites,Coffee,"Cafe, Beverages",800,"[('Rated 3.9','Good food and service')]",Haleem,Buffet,Hyderabad,20,1,0.941176470588235,0.9500240654580459,0.5416666666666666,,
https://www.zomato.com/hyderabad/285,"Road 38, Madhapur, Hyderabad",Madhapur Restaurant 285,Yes,Yes,4.3,14533,+91 9728200622,Madhapur,Cafe,Haleem,"Mughlai, Biryani",300,"[('Rated 4.5','Good food and service')]",Pizza,Buffet,Hyderabad,27,1,0.6470588235294115,0.5801780843895396,0.25,,
https://www.zomato.com/hyderabad/286,"Road 30, Hitech City, Hyderabad",Hitech Restaurant 286,Yes,No,3.5,10390,+91 9729639394,Hitech City,Bakery,Coffee,Chinese,1500,"[('Rated 3.6','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad,19,1,0.176470588235294,0.41400609658270493,0.5833333333333334,,
https://www.zomato.com/hyderabad/287,"Road 19, LB Nagar, Hyderabad",LB Restaurant 287,Yes,No,3.9,10142,+91 9555479097,LB Nagar,Cafe,Pizza,Chinese,500,"[('Rated 4.2','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad,22,1,0.41176470588235276,0.4040590405904059,0.4583333333333333,,
https://www.zomato.com/hyderabad/288,"Road 61, Begumpet, Hyderabad",Begumpet Restaurant 288,No,Yes,3.4,22002,+91 9086529912,Begumpet,Cafe,Masala Dosa,Fast Food,800,"[('Rated 3.6','Good food and service')]",Masala Dosa,Delivery,Hyderabad,30,1,0.11764705882352924,0.8797529279640622,0.125,,
https://www.zomato.com/hyderabad/289,"Road 97, Tolichowki, Hyderabad",Tolichowki Restaurant 289,No,Yes,4.4,13383,+91 9886892515,Tolichowki,Casual Dining,Paneer Butter Masala,Chinese,800,"[('Rated 3.8','Good food and service')]",Burger,Delivery,Hyderabad,25,1,0.7058823529411765,0.534052623134927,0.3333333333333333,,
https://www.zomato.com/hyderabad/290,"Road 74, Miyapur, Hyderabad",Miyapur Restaurant 290,No,No,4.7,16221,+91 9576880064,Miyapur,Cafe,Mutton Biryani,South Indian,1200,"[('Rated 4.7','Good food and service')]",Pizza,Buffet,Hyderabad,24,1,0.8823529411764705,0.6478822396919621,0.375,,
https://www.zomato.com/hyderabad/291,"Road 97, Ameerpet, Hyderabad",Ameerpet Restaurant 291,Yes,No,4.7,10305,+91 9614841266,Ameerpet,Quick Bites,Coffee,"Cafe, Beverages",600,"[('Rated 4.3','Good food and service')]",Haleem,Desserts,Hyderabad,21,1,0.8823529411764705,0.41059682335953795,0.5,,
https://www.zomato.com/hyderabad/292,"Road 26, Secunderabad, Hyderabad",Secunderabad Restaurant 292,Yes,No,3.8,12470,+91 9399572932,Secunderabad,Cafe,Burger,South Indian,1000,"[('Rated 3.8','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad,20,1,0.352941176470588,0.49743301780843896,0.5416666666666666,,
https://www.zomato.com/hyderabad/293,"Road 80, Madhapur, Hyderabad",Madhapur Restaurant 293,No,Yes,4.9,18053,+91 9352746793,Madhapur,Buffet,Paneer Butter Masala,"Mughlai, Biryani",1500,"[('Rated 4.1','Good food and service')]",Chicken Biryani,Desserts,Hyderabad,27,1,1.0,0.7213621049253971,0.25,,
https://www.zomato.com/hyderabad/294,"Road 74, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 294,No,No,4.7,20166,+91 9481393640,Dilsukhnagar,Quick Bites,Mutton Biryani,"Mughlai, Biryani",1000,"[('Rated 5.0','Good food and service')]",Coffee,Delivery,Hyderabad,22,1,0.8823529411764705,0.8061126263436548,0.4583333333333333,,
https://www.zomato.com/hyderabad/295,"Road 22, Miyapur, Hyderabad",Miyapur Restaurant 295,No,Yes,4.1,3607,+91 9981950796,Miyapur,Bakery,Haleem,"Cafe, Beverages",1200,"[('Rated 4.9','Good food and service')]",Masala Dosa,Dine-out,Hyderabad,17,1,0.529411764705882,0.1419460933739772,0.6666666666666666,,
https://www.zomato.com/hyderabad/296,"Road 54, Kukatpally, Hyderabad",Kukatpally Restaurant 296,Yes,No,4.9,8720,+91 9567238331,Kukatpally,Fine Dining,Haleem,"Mughlai, Biryani",1200,"[('Rated 3.2','Good food and service')]",Masala Dosa,Dine-out,Hyderabad,14,1,1.0,0.3470239050216589,0.7916666666666666,,
https://www.zomato.com/hyderabad/297,"Road 12, Gachibowli, Hyderabad",Gachibowli Restaurant 297,No,Yes,4.3,12308,+91 9517013074,Gachibowli,Buffet,Burger,"Cafe, Beverages",300,"[('Rated 4.5','Good food and service')]",Chicken Biryani,Buffet,Hyderabad,20,1,0.6470588235294115,0.49093534413605006,0.5416666666666666,,
https://www.zomato.com/hyderabad/298,"Road 65, Gachibowli, Hyderabad",Gachibowli Restaurant 298,Yes,No,3.2,15907,+91 9437524757,Gachibowli,Cafe,Masala Dosa,South Indian,300,"[('Rated 4.0','Good food and service')]",Masala Dosa,Cafes,Hyderabad,25,1,0.0,0.6352879833146158,0.3333333333333333,,
https://www.zomato.com/hyderabad/299,"Road 24, Tolichowki, Hyderabad",Tolichowki Restaurant 299,No,No,4.4,3302,+91 9795917970,Tolichowki,Bakery,Chicken Biryani,"Biryani, North Indian",400,"[('Rated 4.4','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad,17,1,0.7058823529411765,0.1297128188673191,0.6666666666666666,,
https://www.zomato.com/hyderabad/300,"Road 83, Tolichowki, Hyderabad",Tolichowki Restaurant 300,No,No,4.8,15960,+91 9052832892,Tolichowki,Quick Bites,Chicken Biryani,"Cafe, Beverages",1500,"[('Rated 3.6','Good food and service')]",Pizza,Buffet,Hyderabad,18,1,0.941176470588235,0.6374137654420022,0.625,,
https://www.zomato.com/hyderabad/301,"Road 57, Tolichowki, Hyderabad",Tolichowki Restaurant 301,No,No,3.4,21037,+91 9174236236,Tolichowki,Fine Dining,Masala Dosa,"Cafe, Beverages",1000,"[('Rated 4.0','Good food and service')]",Mutton Biryani,Cafes,Hyderabad,18,1,0.11764705882352924,0.8410476496069309,0.625,,
https://www.zomato.com/hyderabad/302,"Road 78, Kukatpally, Hyderabad",Kukatpally Restaurant 302,Yes,No,3.4,13561,+91 9140225746,Kukatpally,Quick Bites,Paneer Butter Masala,"Cafe, Beverages",1500,"[('Rated 3.6','Good food and service')]",Mutton Biryani,Buffet,Hyderabad,18,1,0.11764705882352924,0.5411920423552061,0.625,,
https://www.zomato.com/hyderabad/303,"Road 54, Begumpet, Hyderabad",Begumpet Restaurant 303,No,No,3.7,6835,+91 9902434443,Begumpet,Cafe,Coffee,"Mughlai, Biryani",1500,"[('Rated 4.3','Good food and service')]",Haleem,Desserts,Hyderabad,17,1,0.2941176470588235,0.2714182576608375,0.6666666666666666,,
https://www.zomato.com/hyderabad/304,"Road 89, LB Nagar, Hyderabad",LB Restaurant 304,Yes,Yes,4.8,13856,+91 9690878983,LB Nagar,Casual Dining,Chicken Biryani,Fast Food,1200,"[('Rated 3.3','Good food and service')]",Coffee,Dine-out,Hyderabad,19,1,0.941176470588235,0.5530242258944329,0.5833333333333334,,
https://www.zomato.com/hyderabad/305,"Road 95, Kondapur, Hyderabad",Kondapur Restaurant 305,Yes,Yes,3.9,6031,+91 9485355708,Kondapur,Buffet,Chicken Biryani,Fast Food,1000,"[('Rated 3.2','Good food and service')]",Coffee,Delivery,Hyderabad,20,1,0.41176470588235276,0.23917054387935183,0.5416666666666666,,
https://www.zomato.com/hyderabad/306,"Road 39, Ameerpet, Hyderabad",Ameerpet Restaurant 306,No,No,4.6,23017,+91 9159829592,Ameerpet,Casual Dining,Masala Dosa,South Indian,1200,"[('Rated 3.6','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad,22,1,0.8235294117647055,0.9204636611583508,0.4583333333333333,,
https://www.zomato.com/hyderabad/307,"Road 74, Secunderabad, Hyderabad",Secunderabad Restaurant 307,No,No,4.3,14782,+91 9447339696,Secunderabad,Bakery,Burger,"Cafe, Beverages",400,"[('Rated 4.9','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad,19,1,0.6470588235294115,0.5901652494785817,0.5833333333333334,,
https://www.zomato.com/hyderabad/308,"Road 49, Jubilee Hills, Hyderabad",Jubilee Restaurant 308,Yes,No,3.9,21271,+91 9185041553,Jubilee Hills,Bakery,Masala Dosa,"Bakery, Desserts",1200,"[('Rated 4.1','Good food and service')]",Pizza,Delivery,Hyderabad,15,1,0.41176470588235276,0.8504331782448259,0.75,,
https://www.zomato.com/hyderabad/309,"Road 13, Madhapur, Hyderabad",Madhapur Restaurant 309,No,No,4.8,15510,+91 9102064872,Madhapur,Buffet,Chicken Biryani,Fast Food,600,"[('Rated 3.4','Good food and service')]",Haleem,Delivery,Hyderabad,21,1,0.941176470588235,0.6193646719075886,0.5,,
https://www.zomato.com/hyderabad/310,"Road 51, Gachibowli, Hyderabad",Gachibowli Restaurant 310,Yes,Yes,3.4,9480,+91 9255941583,Gachibowli,Quick Bites,Mutton Biryani,"Cafe, Beverages",1200,"[('Rated 3.7','Good food and service')]",Chicken Biryani,Desserts,Hyderabad,20,1,0.11764705882352924,0.37750681854644635,0.5416666666666666,,
https://www.zomato.com/hyderabad/311,"Road 16, Jubilee Hills, Hyderabad",Jubilee Restaurant 311,Yes,Yes,4.5,15780,+91 9480525705,Jubilee Hills,Bakery,Coffee,Chinese,1000,"[('Rated 4.4','Good food and service')]",Haleem,Dine-out,Hyderabad,17,1,0.764705882352941,0.6301941280282368,0.6666666666666666,,
https://www.zomato.com/hyderabad/312,"Road 91, Charminar, Hyderabad",Charminar Restaurant 312,No,Yes,4.5,10868,+91 9747805554,Charminar,Quick Bites,Burger,Chinese,300,"[('Rated 3.6','Good food and service')]",Coffee,Delivery,Hyderabad,18,1,0.764705882352941,0.43317824482592654,0.625,,
https://www.zomato.com/hyderabad/313,"Road 39, LB Nagar, Hyderabad",LB Restaurant 313,Yes,Yes,4.7,8707,+91 9193564297,LB Nagar,Fine Dining,Masala Dosa,Chinese,800,"[('Rated 4.5','Good food and service')]",Pizza,Buffet,Hyderabad,22,1,0.8823529411764705,0.3465024867639981,0.4583333333333333,,
https://www.zomato.com/hyderabad/314,"Road 14, Charminar, Hyderabad",Charminar Restaurant 314,No,No,4.9,24547,+91 9274479351,Charminar,Fine Dining,Haleem,"Bakery, Desserts",1000,"[('Rated 4.7','Good food and service')]",Masala Dosa,Cafes,Hyderabad,18,1,1.0,0.981830579175357,0.625,,
https://www.zomato.com/hyderabad/315,"Road 84, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 315,Yes,Yes,3.6,16658,+91 9928783805,Dilsukhnagar,Quick Bites,Pizza,Fast Food,1200,"[('Rated 3.3','Good food and service')]",Chicken Biryani,Cafes,Hyderabad,30,1,0.23529411764705874,0.6654099149687149,0.125,,
https://www.zomato.com/hyderabad/316,"Road 83, Gachibowli, Hyderabad",Gachibowli Restaurant 316,No,Yes,3.2,2487,+91 9831339884,Gachibowli,Casual Dining,Coffee,Chinese,300,"[('Rated 4.3','Good food and service')]",Haleem,Cafes,Hyderabad,23,1,0.0,0.09702390502165892,0.4166666666666667,,
https://www.zomato.com/hyderabad/317,"Road 6, Miyapur, Hyderabad",Miyapur Restaurant 317,Yes,Yes,3.8,1908,+91 9332467803,Miyapur,Quick Bites,Haleem,"Cafe, Beverages",1500,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad,17,1,0.352941176470588,0.07380073800738007,0.6666666666666666,,
https://www.zomato.com/hyderabad/318,"Road 44, Gachibowli, Hyderabad",Gachibowli Restaurant 318,No,Yes,3.4,309,+91 9911923220,Gachibowli,Quick Bites,Coffee,"Mughlai, Biryani",500,"[('Rated 3.8','Good food and service')]",Masala Dosa,Desserts,Hyderabad,19,1,0.11764705882352924,0.009666292315097065,0.5833333333333334,,
https://www.zomato.com/hyderabad/319,"Road 92, Gachibowli, Hyderabad",Gachibowli Restaurant 319,No,Yes,4.2,23442,+91 9937871023,Gachibowli,Quick Bites,Chicken Biryani,"Mughlai, Biryani",1000,"[('Rated 3.1','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad,19,1,0.588235294117647,0.9375100272741858,0.5833333333333334,,
https://www.zomato.com/hyderabad/320,"Road 83, Secunderabad, Hyderabad",Secunderabad Restaurant 320,Yes,Yes,3.4,8618,+91 9639712981,Secunderabad,Quick Bites,Masala Dosa,"Biryani, North Indian",1500,"[('Rated 3.1','Good food and service')]",Haleem,Desserts,Hyderabad,25,1,0.11764705882352924,0.3429327771538585,0.3333333333333333,,
https://www.zomato.com/hyderabad/321,"Road 79, Kondapur, Hyderabad",Kondapur Restaurant 321,No,No,4.6,6131,+91 9763467445,Kondapur,Cafe,Haleem,South Indian,600,"[('Rated 3.3','Good food and service')]",Pizza,Desserts,Hyderabad,17,1,0.8235294117647055,0.24318145355366597,0.6666666666666666,,
https://www.zomato.com/hyderabad/322,"Road 93, Charminar, Hyderabad",Charminar Restaurant 322,No,Yes,4.2,11920,+91 9311021005,Charminar,Casual Dining,Coffee,"Mughlai, Biryani",500,"[('Rated 3.6','Good food and service')]",Mutton Biryani,Delivery,Hyderabad,20,1,0.588235294117647,0.4753730145997112,0.5416666666666666,,
https://www.zomato.com/hyderabad/323,"Road 99, Banjara Hills, Hyderabad",Banjara Restaurant 323,Yes,No,4.6,6258,+91 9288577668,Banjara Hills,Buffet,Masala Dosa,Chinese,300,"[('Rated 5.0','Good food and service')]",Burger,Desserts,Hyderabad,20,1,0.8235294117647055,0.24827530884004492,0.5416666666666666,,
https://www.zomato.com/hyderabad/324,"Road 13, Secunderabad, Hyderabad",Secunderabad Restaurant 324,No,Yes,3.8,7899,+91 9909552314,Secunderabad,Bakery,Coffee,Fast Food,800,"[('Rated 3.7','Good food and service')]",Chicken Biryani,Cafes,Hyderabad,14,1,0.352941176470588,0.31409433659553987,0.7916666666666666,,
https://www.zomato.com/hyderabad/325,"Road 12, Kondapur, Hyderabad",Kondapur Restaurant 325,No,Yes,4.4,5507,+91 9539037849,Kondapur,Cafe,Haleem,Fast Food,800,"[('Rated 4.9','Good food and service')]",Coffee,Buffet,Hyderabad,20,1,0.7058823529411765,0.21815337718594577,0.5416666666666666,,
https://www.zomato.com/hyderabad/326,"Road 8, Ameerpet, Hyderabad",Ameerpet Restaurant 326,Yes,No,4.8,10450,+91 9652822983,Ameerpet,Quick Bites,Masala Dosa,South Indian,500,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad,22,1,0.941176470588235,0.4164126423872934,0.4583333333333333,,
https://www.zomato.com/hyderabad/327,"Road 54, Miyapur, Hyderabad",Miyapur Restaurant 327,No,No,4.3,16715,+91 9966109526,Miyapur,Buffet,Masala Dosa,"Mughlai, Biryani",400,"[('Rated 4.4','Good food and service')]",Haleem,Dine-out,Hyderabad,19,1,0.6470588235294115,0.667696133483074,0.5833333333333334,,
https://www.zomato.com/hyderabad/328,"Road 23, Madhapur, Hyderabad",Madhapur Restaurant 328,Yes,No,4.7,14306,+91 9677721571,Madhapur,Buffet,Burger,South Indian,400,"[('Rated 3.5','Good food and service')]",Chicken Biryani,Delivery,Hyderabad,21,1,0.8823529411764705,0.5710733194288464,0.5,,
https://www.zomato.com/hyderabad/329,"Road 12, Charminar, Hyderabad",Charminar Restaurant 329,No,No,4.5,18740,+91 9148486126,Charminar,Cafe,Masala Dosa,"Mughlai, Biryani",500,"[('Rated 4.2','Good food and service')]",Chicken Biryani,Buffet,Hyderabad,20,1,0.764705882352941,0.7489170543879352,0.5416666666666666,,
https://www.zomato.com/hyderabad/330,"Road 49, Gachibowli, Hyderabad",Gachibowli Restaurant 330,Yes,Yes,4.9,3162,+91 9049335435,Gachibowli,Quick Bites,Chicken Biryani,"Mughlai, Biryani",300,"[('Rated 3.6','Good food and service')]",Burger,Buffet,Hyderabad,19,1,1.0,0.12409754532327932,0.5833333333333334,,
https://www.zomato.com/hyderabad/331,"Road 44, Kukatpally, Hyderabad",Kukatpally Restaurant 331,No,Yes,3.6,11070,+91 9634927317,Kukatpally,Quick Bites,Chicken Biryani,"Biryani, North Indian",400,"[('Rated 3.2','Good food and service')]",Masala Dosa,Dine-out,Hyderabad,15,1,0.23529411764705874,0.44128028236804107,0.75,,
https://www.zomato.com/hyderabad/332,"Road 85, Miyapur, Hyderabad",Miyapur Restaurant 332,No,No,3.8,15479,+91 9382495521,Miyapur,Quick Bites,Burger,"Bakery, Desserts",1200,"[('Rated 3.6','Good food and service')]",Burger,Dine-out,Hyderabad,18,1,0.352941176470588,0.6181212899085513,0.625,,
https://www.zomato.com/hyderabad/333,"Road 62, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 333,Yes,No,3.9,24335,+91 9210788973,Dilsukhnagar,Cafe,Masala Dosa,Chinese,800,"[('Rated 3.4','Good food and service')]",Pizza,Buffet,Hyderabad,20,1,0.41176470588235276,0.9733274506658111,0.5416666666666666,,
https://www.zomato.com/hyderabad/334,"Road 63, Kondapur, Hyderabad",Kondapur Restaurant 334,No,No,3.2,7478,+91 9549776759,Kondapur,Bakery,Paneer Butter Masala,South Indian,1200,"[('Rated 3.7','Good food and service')]",Pizza,Buffet,Hyderabad,17,1,0.0,0.2972084068666774,0.6666666666666666,,
https://www.zomato.com/hyderabad/335,"Road 64, Gachibowli, Hyderabad",Gachibowli Restaurant 335,Yes,Yes,4.8,20699,+91 9400080577,Gachibowli,Cafe,Paneer Butter Masala,South Indian,1200,"[('Rated 4.1','Good food and service')]",Mutton Biryani,Buffet,Hyderabad,25,1,0.941176470588235,0.827490774907749,0.3333333333333333,,
https://www.zomato.com/hyderabad/336,"Road 63, Tolichowki, Hyderabad",Tolichowki Restaurant 336,No,No,4.0,23170,+91 9353762802,Tolichowki,Bakery,Masala Dosa,"Mughlai, Biryani",1500,"[('Rated 4.3','Good food and service')]",Burger,Buffet,Hyderabad,21,1,0.4705882352941175,0.9266003529600514,0.5,,
https://www.zomato.com/hyderabad/337,"Road 69, Hitech City, Hyderabad",Hitech Restaurant 337,No,No,3.2,10158,+91 9912282352,Hitech City,Buffet,Coffee,South Indian,1000,"[('Rated 3.0','Good food and service')]",Haleem,Buffet,Hyderabad,16,1,0.0,0.4047007861382962,0.7083333333333334,,
https://www.zomato.com/hyderabad/338,"Road 27, Secunderabad, Hyderabad",Secunderabad Restaurant 338,Yes,Yes,3.8,2730,+91 9361729612,Secunderabad,Cafe,Haleem,"Cafe, Beverages",1500,"[('Rated 3.3','Good food and service')]",Coffee,Dine-out,Hyderabad,19,1,0.352941176470588,0.10677041553024226,0.5833333333333334,,
